ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE,JOINT_ACCOUNT_HOLDER,BANKCARD,ONLINE_ACCESS,CARDNB,RTN
100948,948,LN ,10016,YES,NO ,NO ,4146664390045450,125200879
100949,949,CHK,8870,YES,NO ,NO ,4024 0071 2159 5481,323070380
100950,950,CHK,6623.1,YES,NO ,NO ,6220264390045750,107000327
200950,950,SAV,5418.9,YES,NO ,NO ,5423111111111110,125200879
100951,951,CHK,85,NO ,YES,YES,5383908528354960,54001204
100952,952,SAV,4499,YES,NO ,NO ,30310111161029,122101706
100953,953,SAV,193030,YES,NO ,NO ,,51000017
100954,954,SAV,33729,YES,NO ,NO ,5580977968891500,11000138
100955,955,SAV,9091.5,NO ,NO ,NO ,38111111111119,211672531
200955,955,CHK,7438.5,NO ,NO ,NO ,3528-3095-1856-2063,81904808
100956,956,LN ,85,NO ,YES,NO ,6220264390045750,51000017
100957,957,CHK,74,NO ,NO ,YES,,73000176
101042,1042,SAV,4634,NO ,NO ,NO ,30011111111119,323070380
101043,1043,SAV,652,YES,YES,YES,6011567891012130,11200365
101044,1044,SAV,37778,NO ,NO ,NO ,6011567891012130,52001633
101045,1045,SAV,83.6,NO ,YES,YES,3530 1113 3330 0000,21300077
201045,1045,CHK,68.4,NO ,YES,YES,6011567891012130,123103716
101046,1046,SAV,10596,NO ,NO ,NO ,5169799091854330,11500010
101047,1047,SAV,2963,YES,YES,NO ,5169 7990 9185 4334,107000327
101048,1048,LN ,12605,NO ,NO ,NO ,5383908528354960,73000176
101049,1049,CHK,25489,NO ,NO ,NO ,5169-7990-9185-4334,26009593
101050,1050,CHK,14500.2,NO ,NO ,NO ,,21300077
201050,1050,SAV,11863.8,NO ,NO ,NO ,30011111111119,31202084
101051,1051,SAV,32818,NO ,NO ,NO ,30310111161029,31202084
101052,1052,SAV,7437,NO ,NO ,NO ,5580977968891500,64000020
101053,1053,SAV,73630,YES,NO ,NO ,30011111111119,81904808
101054,1054,SAV,6627,YES,NO ,NO ,30011111111119,63000047
101055,1055,SAV,6941,YES,NO ,NO ,3530 1113 3330 0000,101000035
201055,1055,CHK,5679,YES,NO ,NO ,,125200879
101056,1056,SAV,6378,NO ,YES,NO ,4024007121595480,11900571
101057,1057,CHK,66933,NO ,YES,NO ,30210111161229,21200339
101058,1058,CHK,3127,YES,NO ,NO ,30011111111119,51000017
101059,1059,CHK,20804,YES,NO ,NO ,5169799091854330,123103716
101060,1060,SAV,11300.85,YES,YES,NO ,378282246310005,61000052
201060,1060,CHK,9246.15,YES,YES,NO ,180030951856201,107000327
101061,1061,SAV,2126,NO ,NO ,NO ,4146-6643-9004-5458,11400495
101062,1062,CHK,1350,YES,NO ,YES,5462522444922680,107000327
101063,1063,CHK,-524,NO ,NO ,NO ,30111111161229,113000023
101064,1064,LN ,2573,YES,NO ,NO ,3400-000000-00009,26009593
101065,1065,CHK,5575.35,NO ,NO ,NO ,3400-000000-00009,81904808
201065,1065,SAV,4561.65,NO ,NO ,NO ,4024 0071 2159 5481,53904483
101066,1066,SAV,15355,NO ,YES,NO ,,123103716
101067,1067,SAV,30644,YES,NO ,NO ,5383908528354960,73000176
101068,1068,SAV,66726,NO ,NO ,NO ,5285696282092970,122400724
101069,1069,SAV,3891,YES,YES,YES,30411111111111,51000017
101070,1070,SAV,4226.2,NO ,YES,NO ,6011567891012130,21000322
201070,1070,CHK,3457.8,NO ,YES,NO ,30111111161229,71103619
101071,1071,SAV,25315,NO ,NO ,NO ,36111111111111,111000025
101072,1072,SAV,20571,YES,NO ,NO ,,125000574
101073,1073,SAV,2833,NO ,YES,NO ,30510011111111,11200608
101074,1074,SAV,2153,YES,NO ,NO ,5383908528354960,101100045
101075,1075,SAV,225.5,NO ,YES,NO ,,73000176
201075,1075,CHK,184.5,NO ,YES,NO ,340000000000009,53904483
101076,1076,LN ,43812,YES,NO ,NO ,4146 6643 9004 5458,71000505
101077,1077,CHK,45761,NO ,NO ,NO ,30111111161229,124000737
101078,1078,CHK,8307,YES,YES,NO ,,124000737
101079,1079,CHK,22780,YES,NO ,NO ,,64000020
101080,1080,LN ,58989,NO ,YES,NO ,6520224090045450,31202084
101947,1947,CHK,12396,NO ,YES,YES,378282246310005,323070380
101948,1948,LN ,16060,YES,YES,YES,30011111111119,125000574
101949,1949,SAV,604,YES,YES,YES,6220264390045750,63000047
101950,1950,SAV,3422.65,NO ,YES,NO ,,53904483
201950,1950,CHK,2800.35,NO ,YES,NO ,5169 7990 9185 4334,51000017
101951,1951,SAV,23561,YES,NO ,NO ,4024007121595480,124000737
101952,1952,LN ,13506,NO ,YES,NO ,30111111161229,111000025
102037,2037,CHK,30524,YES,NO ,NO ,5285696282092970,73000176
102038,2038,SAV,61136,YES,NO ,NO ,5169 7990 9185 4334,124000737
102039,2039,SAV,26965,YES,NO ,NO ,,51000017
102040,2040,SAV,11133.65,YES,NO ,NO ,30310111161029,323070380
202040,2040,CHK,9109.35,YES,NO ,NO ,36111111111111,307070267
102041,2041,CHK,13288,YES,NO ,NO ,30310111161029,21300077
102042,2042,CHK,-5142,YES,YES,NO ,180030951856201,125000024
102043,2043,CHK,7310,NO ,YES,YES,4146-6643-9004-5458,122400724
102044,2044,LN ,1555,NO ,YES,YES,5580977968891500,64000020
102045,2045,CHK,3542.55,NO ,NO ,YES,4146-6643-9004-5458,52001633
202045,2045,SAV,2898.45,NO ,NO ,YES,4146 6643 9004 5458,63000047
102046,2046,CHK,5526,NO ,YES,YES,30310111161029,121000358
102047,2047,CHK,1767,NO ,YES,YES,5462522444922680,81000032
102048,2048,SAV,4281,NO ,YES,NO ,340000000000009,124101555
102049,2049,SAV,332,NO ,YES,NO ,3530 1113 3330 0000,71000505
102050,2050,SAV,424.6,YES,NO ,NO ,5520111111111120,51000017
202050,2050,CHK,347.4,YES,NO ,NO ,4024007121595480,11000138
102051,2051,SAV,8775,YES,NO ,NO ,4024007121595480,124101555
102052,2052,LN ,1571,NO ,YES,YES,3528309518562060,81000032
102053,2053,CHK,2320,NO ,YES,YES,4024007121595480,125000024
102054,2054,CHK,12959,NO ,YES,YES,36111111111111,71214579
102055,2055,CHK,10303.15,YES,YES,NO ,30011111111119,53000196
202055,2055,SAV,8429.85,YES,YES,NO ,5580977968891500,71000505
102056,2056,LN ,9472,NO ,YES,YES,30210111161229,21300077
102057,2057,CHK,7061,YES,NO ,NO ,5462522444922680,54001204
102058,2058,CHK,12716,NO ,YES,NO ,5423111111111110,71000505
102059,2059,CHK,13448,YES,NO ,NO ,5520111111111120,101000035
102060,2060,LN ,8636,NO ,YES,YES,30510011111111,211672531
102061,2061,CHK,9388,NO ,NO ,NO ,6520224090045450,125000574
102062,2062,CHK,5893,NO ,YES,YES,5520111111111120,11500010
102063,2063,SAV,23607,NO ,YES,NO ,5520111111111120,31202084
102064,2064,SAV,949,YES,YES,NO ,3528309518562060,111000025
102065,2065,SAV,22319.55,YES,YES,NO ,,31202084
202065,2065,CHK,18261.45,YES,YES,NO ,4146 6643 9004 5458,61000052
102066,2066,CHK,6114,NO ,YES,NO ,5383908528354960,53904483
102067,2067,CHK,7309,YES,NO ,YES,5520111111111120,21300077
102068,2068,LN ,8070,NO ,YES,YES,30210111161229,107000327
102069,2069,CHK,9943,YES,YES,NO ,3400 000000 00009,11200608
102070,2070,SAV,1593.9,YES,YES,YES,378282246310005,31202084
202070,2070,CHK,1304.1,YES,YES,YES,3400 000000 00009,73000176
102071,2071,SAV,27782,YES,YES,NO ,4024007121595480,11500010
102072,2072,SAV,1673,NO ,YES,NO ,3528-3095-1856-2063,21000322
102073,2073,SAV,17238,YES,NO ,NO ,30510011111111,125200879
102074,2074,SAV,5390,NO ,YES,YES,5520111111111120,51000017
102075,2075,SAV,15607.9,NO ,YES,NO ,30210111161229,53904483
202075,2075,CHK,12770.1,NO ,YES,NO ,5462522444922680,41001039
102076,2076,SAV,193,NO ,YES,YES,30011111111119,54001204
102077,2077,CHK,18280,NO ,YES,NO ,3528309518562060,107000327
102078,2078,CHK,55523,NO ,YES,NO ,3528-3095-1856-2063,53000196
102079,2079,CHK,12037,YES,NO ,NO ,30210111161229,124101555
102080,2080,LN ,1388,YES,NO ,YES,5383908528354960,101000035
102081,2081,SAV,39610,NO ,YES,NO ,6011567891012130,21300077
102082,2082,SAV,18535,YES,NO ,NO ,4146 6643 9004 5458,52001633
102083,2083,SAV,-657,YES,NO ,NO ,4146-6643-9004-5458,123002011
102084,2084,SAV,12338,YES,NO ,NO ,180030951856201,51000017
102085,2085,SAV,3235.65,YES,YES,NO ,5285696282092970,122101706
202085,2085,CHK,2647.35,YES,YES,NO ,5383908528354960,71214579
102086,2086,SAV,131924,YES,NO ,NO ,4024 0071 2159 5481,31202084
102087,2087,SAV,30865,YES,YES,NO ,4024007121595480,53904483
102088,2088,LN ,11399,YES,YES,NO ,6220264390045750,64000020
102089,2089,CHK,4573,NO ,YES,NO ,,123103716
102090,2090,CHK,-61.6,NO ,YES,NO ,5462522444922680,101100045
202090,2090,SAV,-50.4,NO ,YES,NO ,213130951856200,53000196
102091,2091,SAV,1383,YES,YES,YES,3528-3095-1856-2063,125000024
102092,2092,SAV,5453,YES,NO ,NO ,5580977968891500,111000025
102093,2093,SAV,5398,YES,NO ,NO ,340000000000009,124101555
102094,2094,SAV,38751,NO ,YES,NO ,4146 6643 9004 5458,21300077
102095,2095,SAV,1443.75,YES,NO ,YES,3528309518562060,121000358
202095,2095,CHK,1181.25,YES,NO ,YES,213130951856200,323070380
102096,2096,SAV,85642,YES,YES,NO ,,63100277
102097,2097,SAV,21606,YES,NO ,NO ,,101000035
102098,2098,CHK,4035,NO ,YES,NO ,6011567891012130,21000322
102099,2099,CHK,17285,YES,YES,NO ,3528-3095-1856-2063,21300077
102100,2100,LN ,23556,NO ,YES,NO ,5169 7990 9185 4334,71103619
102101,2101,CHK,107263,YES,NO ,NO ,30011111111119,21200339
202015,2015,CHK,1931.4,YES,YES,NO ,30411111111111,81000032
102016,2016,SAV,2910,NO ,YES,NO ,,11400495
102017,2017,CHK,13687,YES,YES,NO ,3528309518562060,21000322
102018,2018,CHK,3580,NO ,YES,YES,30411111111111,63100277
102019,2019,CHK,34049,YES,YES,NO ,213130951856200,101000035
102020,2020,LN ,21922,YES,NO ,NO ,3400 000000 00009,31202084
102021,2021,SAV,2618,NO ,YES,YES,4024-0071-2159-5481,101100045
102022,2022,SAV,10730,NO ,YES,NO ,5580977968891500,125000574
102023,2023,SAV,15801,YES,YES,NO ,5423111111111110,61000052
102024,2024,SAV,41234,NO ,YES,NO ,4146 6643 9004 5458,81000032
102025,2025,CHK,10256.95,NO ,YES,NO ,5169799091854330,125200879
202025,2025,SAV,8392.05,NO ,YES,NO ,6011567891012130,51000017
102026,2026,CHK,22836,YES,YES,NO ,,107000327
102027,2027,CHK,2966,YES,YES,YES,5169 7990 9185 4334,41001039
102028,2028,SAV,521,NO ,YES,YES,6220264390045750,53000196
102029,2029,SAV,4410,NO ,YES,YES,4146664390045450,52001633
102030,2030,SAV,589.6,NO ,YES,NO ,5285696282092970,113000023
202030,2030,CHK,482.4,NO ,YES,NO ,4146664390045450,11200365
102031,2031,SAV,3516,YES,NO ,NO ,6011567891012130,51000017
102032,2032,SAV,6479,NO ,YES,YES,30510011111111,124000737
102033,2033,SAV,26196,YES,NO ,NO ,3528309518562060,54001204
102034,2034,SAV,26196,YES,YES,NO ,6520224090045450,122400724
102035,2035,CHK,627.55,NO ,YES,NO ,30210111161229,11200365
202035,2035,SAV,513.45,NO ,YES,NO ,5423111111111110,307070267
102036,2036,LN ,60994,YES,NO ,NO ,340000000000009,64000020
102124,2124,LN ,20099,NO ,YES,NO ,378282246310005,64000020
102125,2125,CHK,-127.6,NO ,YES,YES,6520224090045450,21000322
202125,2125,SAV,-104.4,NO ,YES,YES,,21000322
102126,2126,CHK,2186,NO ,YES,NO ,30210111161229,111000025
102127,2127,SAV,2781,YES,NO ,NO ,6220264390045750,26009593
102128,2128,SAV,2001,YES,YES,NO ,3528309518562060,61000052
102129,2129,SAV,38471,YES,NO ,NO ,3400-000000-00009,51000017
102130,2130,SAV,8787.9,YES,NO ,NO ,38111111111119,21300077
202130,2130,CHK,7190.1,YES,NO ,NO ,213130951856200,21000322
102131,2131,SAV,9698,YES,NO ,NO ,4146 6643 9004 5458,64000020
102132,2132,SAV,1266,NO ,YES,YES,3400 000000 00009,122400724
102133,2133,SAV,10999,YES,NO ,NO ,4146664390045450,101000035
102134,2134,SAV,-1086,YES,YES,YES,4146 6643 9004 5458,11400495
102135,2135,SAV,1786.4,NO ,YES,YES,4146 6643 9004 5458,71214579
202135,2135,CHK,1461.6,NO ,YES,YES,4024007121595480,123103716
102136,2136,SAV,90049,YES,YES,NO ,6220264390045750,211672531
102137,2137,SAV,6054,NO ,YES,NO ,4024007121595480,123103716
102138,2138,SAV,3799,NO ,YES,YES,,103000017
102139,2139,SAV,-1395,NO ,YES,NO ,5383908528354960,122400724
102140,2140,SAV,3995.75,YES,YES,YES,5169 7990 9185 4334,73000176
202140,2140,CHK,3269.25,YES,YES,YES,3530 1113 3330 0000,81904808
102141,2141,SAV,1696,NO ,YES,NO ,3528-3095-1856-2063,121000358
102142,2142,SAV,35753,YES,YES,NO ,5383908528354960,82000073
102143,2143,CHK,7485,YES,NO ,NO ,5520111111111120,51000017
102144,2144,LN ,21486,NO ,YES,YES,30011111111119,125000024
102145,2145,SAV,727.65,YES,YES,NO ,5169799091854330,73000176
202145,2145,CHK,595.35,YES,YES,NO ,3528309518562060,11000138
102146,2146,SAV,9598,YES,YES,YES,5423111111111110,123103716
102147,2147,SAV,7870,NO ,YES,NO ,3528309518562060,21200339
102148,2148,LN ,29996,YES,YES,NO ,4146664390045450,123103716
102149,2149,CHK,5115,YES,YES,YES,5383908528354960,123103716
102150,2150,CHK,460.9,NO ,YES,NO ,3528309518562060,54001204
202150,2150,SAV,377.1,NO ,YES,NO ,30011111111119,71000505
102151,2151,CHK,19632,NO ,YES,YES,3530 1113 3330 0000,41001039
102152,2152,LN ,12588,NO ,YES,NO ,340000000000009,11200365
102153,2153,CHK,60928,NO ,YES,NO ,5169799091854330,51000017
102154,2154,CHK,3247,NO ,YES,YES,5169799091854330,103000017
102155,2155,SAV,1508.65,YES,YES,YES,30111111161229,121000358
202155,2155,CHK,1234.35,YES,YES,YES,5169799091854330,31202084
102156,2156,SAV,14712,YES,NO ,NO ,5285696282092970,61000052
102157,2157,SAV,24715,YES,NO ,NO ,30210111161229,101000035
102158,2158,SAV,6139,YES,NO ,YES,5383908528354960,125000574
102159,2159,SAV,17753,YES,YES,NO ,4146 6643 9004 5458,11900571
102160,2160,SAV,71001.7,NO ,NO ,NO ,5285696282092970,41001039
202160,2160,CHK,58092.3,NO ,NO ,NO ,,111000025
102161,2161,SAV,18444,YES,YES,NO ,4024 0071 2159 5481,52001633
102162,2162,SAV,3506,NO ,YES,YES,4024007121595480,123103716
102163,2163,SAV,4764,NO ,YES,NO ,30510011111111,121000358
102164,2164,SAV,10256,NO ,YES,YES,5520111111111120,21000322
102165,2165,SAV,9484.2,YES,YES,YES,4024-0071-2159-5481,103000017
202165,2165,CHK,7759.8,YES,YES,YES,5285696282092970,31202084
102166,2166,SAV,1215,NO ,YES,YES,5462522444922680,71214579
102167,2167,CHK,48187,YES,YES,NO ,38111111111119,73000176
102168,2168,LN ,56265,YES,NO ,NO ,6220264390045750,63000047
102169,2169,CHK,31704,NO ,YES,NO ,3400 000000 00009,125200879
102170,2170,CHK,4439.05,NO ,YES,NO ,3400-000000-00009,124101555
202170,2170,SAV,3631.95,NO ,YES,NO ,6220264390045750,107000327
102171,2171,SAV,-879,YES,YES,NO ,30111111161229,71000505
102172,2172,SAV,1633,YES,YES,NO ,3530 1113 3330 0000,101000035
102173,2173,SAV,6022,NO ,YES,YES,3528309518562060,26009593
102174,2174,SAV,21087,NO ,YES,NO ,4146-6643-9004-5458,101000035
102175,2175,SAV,10184.35,YES,YES,NO ,5169-7990-9185-4334,11200608
202175,2175,CHK,8332.65,YES,YES,NO ,340000000000009,113000023
102176,2176,SAV,11325,YES,YES,NO ,6011567891012130,11000138
102177,2177,SAV,2027,YES,NO ,NO ,4146 6643 9004 5458,54001204
102178,2178,SAV,14765,NO ,YES,YES,36111111111111,63000047
102179,2179,SAV,4402,NO ,YES,NO ,5169-7990-9185-4334,11000138
102180,2180,SAV,2743.4,NO ,YES,YES,5423111111111110,122101706
202180,2180,CHK,2244.6,NO ,YES,YES,,11200365
102181,2181,SAV,3680,NO ,YES,YES,5169-7990-9185-4334,307070267
102182,2182,SAV,30156,YES,NO ,NO ,340000000000009,21200339
102183,2183,CHK,1324,NO ,YES,YES,4146-6643-9004-5458,71000505
102184,2184,LN ,11094,NO ,YES,NO ,5462522444922680,64000020
102185,2185,CHK,-95.7,NO ,NO ,YES,213130951856200,63100277
202185,2185,SAV,-78.3,NO ,NO ,YES,30011111111119,125000024
102102,2102,CHK,11403,YES,YES,YES,4024007121595480,41001039
102103,2103,CHK,8745,NO ,YES,NO ,4024007121595480,81904808
102104,2104,LN ,12465,YES,YES,NO ,4024007121595480,63100277
102105,2105,CHK,1436.05,YES,YES,NO ,5169-7990-9185-4334,71214579
202105,2105,SAV,1174.95,YES,YES,NO ,5423111111111110,125000574
102106,2106,SAV,7843,NO ,YES,NO ,4024007121595480,101000035
102107,2107,SAV,14623,YES,YES,NO ,30310111161029,53904483
102108,2108,SAV,3113,YES,YES,YES,6520224090045450,323070380
102109,2109,SAV,8801,NO ,YES,YES,,124000737
102110,2110,SAV,2091.65,YES,YES,NO ,5169 7990 9185 4334,31202084
202110,2110,CHK,1711.35,YES,YES,NO ,5169 7990 9185 4334,52001633
102111,2111,SAV,3386,YES,NO ,NO ,,113000023
102112,2112,SAV,9023,YES,YES,NO ,213130951856200,31202084
102113,2113,CHK,15095,NO ,YES,NO ,6220264390045750,101000035
102114,2114,CHK,7038,YES,YES,NO ,5383908528354960,81904808
102115,2115,CHK,1263.35,YES,YES,NO ,30210111161229,41001039
202115,2115,SAV,1033.65,YES,YES,NO ,30210111161229,11000138
102116,2116,LN ,12724,YES,YES,NO ,180030951856201,307070267
102117,2117,CHK,29572,YES,NO ,NO ,5383908528354960,113000023
102118,2118,CHK,90772,YES,YES,NO ,,101000035
102119,2119,CHK,3410,NO ,YES,NO ,3528-3095-1856-2063,11900571
102120,2120,LN ,5170,NO ,YES,NO ,30111111161229,52001633
102121,2121,CHK,12597,NO ,YES,YES,6011567891012130,101000035
102122,2122,CHK,6565,NO ,YES,YES,4146664390045450,82000073
102123,2123,CHK,1964,YES,YES,YES,6520224090045450,211672531
102208,2208,LN ,185,YES,YES,YES,5285696282092970,41001039
102209,2209,CHK,7300,NO ,YES,NO ,4146 6643 9004 5458,21300077
102210,2210,CHK,3189.45,NO ,NO ,NO ,5169-7990-9185-4334,81904808
202210,2210,SAV,2609.55,NO ,NO ,NO ,30011111111119,31202084
102211,2211,CHK,11060,YES,NO ,NO ,6220264390045750,63100277
102212,2212,LN ,19284,YES,YES,NO ,3528309518562060,111000025
102213,2213,SAV,1572,NO ,YES,YES,30510011111111,11200608
102214,2214,SAV,12889,YES,NO ,NO ,340000000000009,21300077
102215,2215,SAV,27054.5,YES,YES,YES,378282246310005,122400724
202215,2215,CHK,22135.5,YES,YES,YES,30011111111119,51000017
102216,2216,SAV,18417,YES,YES,NO ,30411111111111,11900571
102217,2217,SAV,10989,NO ,YES,NO ,30111111161229,52001633
102218,2218,SAV,13832,YES,YES,NO ,4146-6643-9004-5458,211672531
102219,2219,CHK,9104,NO ,YES,YES,3528309518562060,123103716
102220,2220,LN ,7091,YES,YES,YES,5580977968891500,125000574
102221,2221,CHK,44159,NO ,YES,NO ,5423111111111110,123002011
102222,2222,SAV,14718,NO ,YES,YES,6220264390045750,101000035
102223,2223,SAV,13271,NO ,YES,YES,3400 000000 00009,323070380
102224,2224,SAV,2226,NO ,YES,NO ,340000000000009,11900571
102225,2225,SAV,2552.55,YES,YES,NO ,378282246310005,124101555
202225,2225,CHK,2088.45,YES,YES,NO ,5423111111111110,11900571
102226,2226,CHK,53816,NO ,YES,NO ,4024007121595480,71000505
102227,2227,CHK,33792,YES,YES,NO ,4024007121595480,107000327
102228,2228,LN ,1274,YES,NO ,NO ,3528309518562060,111000025
102229,2229,CHK,2392,NO ,YES,NO ,340000000000009,71103619
102230,2230,SAV,3698.2,YES,NO ,NO ,5285696282092970,123002011
202230,2230,CHK,3025.8,YES,NO ,NO ,,211672531
102231,2231,SAV,6061,NO ,YES,NO ,5169-7990-9185-4334,73000176
102232,2232,SAV,-1363,YES,NO ,YES,30411111111111,125000574
102233,2233,SAV,2120,YES,YES,NO ,5423111111111110,101000035
102234,2234,SAV,10498,YES,NO ,NO ,213130951856200,63000047
102235,2235,SAV,-261.8,YES,YES,YES,4146664390045450,124000737
202235,2235,CHK,-214.2,YES,YES,YES,4146664390045450,51000017
102236,2236,SAV,13517,YES,YES,YES,30210111161229,124000737
102237,2237,SAV,3219,NO ,YES,YES,30510011111111,11500010
102238,2238,SAV,26514,YES,NO ,NO ,5520111111111120,107000327
102239,2239,SAV,578,NO ,YES,YES,30210111161229,113000023
102240,2240,SAV,73236.9,NO ,YES,YES,3400-000000-00009,11500010
202240,2240,CHK,59921.1,NO ,YES,YES,5580977968891500,53000196
102241,2241,CHK,10812,YES,NO ,NO ,5383908528354960,21200339
102242,2242,CHK,-17610,YES,NO ,NO ,4146 6643 9004 5458,81000032
102243,2243,CHK,12282,YES,NO ,NO ,3400 000000 00009,122101706
102244,2244,LN ,5584,NO ,YES,YES,4024007121595480,11000138
102245,2245,CHK,7809.45,YES,YES,NO ,6011567891012130,211672531
202245,2245,SAV,6389.55,YES,YES,NO ,6520224090045450,11900571
102246,2246,CHK,11204,YES,NO ,NO ,,11200365
102247,2247,CHK,17203,YES,NO ,YES,30310111161029,21200339
102248,2248,LN ,2987,NO ,YES,NO ,36111111111111,11200608
102249,2249,SAV,11089,NO ,NO ,NO ,5423111111111110,323070380
102250,2250,SAV,34372.8,YES,NO ,NO ,3528309518562060,125200879
202250,2250,CHK,28123.2,YES,NO ,NO ,5285696282092970,71103619
102251,2251,SAV,37934,YES,YES,NO ,3400-000000-00009,82000073
102252,2252,SAV,13367,YES,YES,NO ,3530 1113 3330 0000,323070380
102253,2253,CHK,3318,YES,YES,NO ,5285696282092970,63100277
102254,2254,CHK,4743,NO ,YES,YES,30210111161229,73000176
102255,2255,CHK,5290.45,YES,YES,NO ,3530 1113 3330 0000,21300077
202255,2255,SAV,4328.55,YES,YES,NO ,3528309518562060,113000023
102256,2256,LN ,25985,NO ,YES,YES,340000000000009,71000505
102257,2257,CHK,65913,YES,YES,NO ,6011567891012130,81000032
102258,2258,CHK,-1265,NO ,YES,YES,6520224090045450,121000358
102259,2259,CHK,-1978,YES,YES,NO ,3530 1113 3330 0000,82000073
102260,2260,LN ,40254,NO ,YES,NO ,36111111111111,51000017
102261,2261,CHK,1927,NO ,YES,YES,30011111111119,113000023
102262,2262,CHK,3147,NO ,YES,YES,36111111111111,11200365
102263,2263,CHK,69042,NO ,YES,YES,5383908528354960,125000024
102264,2264,LN ,8241,YES,YES,YES,4024007121595480,81000032
102265,2265,SAV,2361.15,NO ,YES,YES,38111111111119,122101706
202265,2265,CHK,1931.85,NO ,YES,YES,5285696282092970,323070380
102266,2266,SAV,9462,YES,YES,NO ,4024007121595480,81904808
102267,2267,SAV,27058,YES,NO ,NO ,30310111161029,11400495
102268,2268,SAV,9116,YES,NO ,NO ,3400-000000-00009,122400724
102269,2269,CHK,1062,YES,NO ,YES,340000000000009,11500010
102270,2270,CHK,-572.55,YES,NO ,NO ,5285696282092970,63000047
202270,2270,SAV,-468.45,YES,NO ,NO ,4024 0071 2159 5481,122101706
102271,2271,CHK,14120,YES,NO ,NO ,30510011111111,124000737
102186,2186,CHK,5891,NO ,YES,NO ,5169 7990 9185 4334,122400724
102187,2187,CHK,11569,YES,YES,NO ,5520111111111120,81904808
102188,2188,LN ,4981,YES,YES,NO ,4024-0071-2159-5481,61000052
102189,2189,CHK,-1345,NO ,NO ,NO ,,71214579
102190,2190,CHK,8403.45,YES,NO ,NO ,30411111111111,26009593
202190,2190,SAV,6875.55,YES,NO ,NO ,3530 1113 3330 0000,21300077
102191,2191,SAV,7279,YES,YES,NO ,5169 7990 9185 4334,123103716
102192,2192,SAV,8368,YES,NO ,NO ,5169799091854330,21300077
102193,2193,SAV,4048,YES,YES,NO ,3528-3095-1856-2063,103000017
102194,2194,CHK,2121,NO ,YES,NO ,5285696282092970,101000035
102195,2195,CHK,2222,NO ,YES,NO ,30310111161029,53904483
202195,2195,SAV,1818,NO ,YES,NO ,5462522444922680,26009593
102196,2196,LN ,3796,YES,YES,NO ,5285696282092970,125000574
102197,2197,CHK,-374,YES,YES,YES,30210111161229,26009593
102198,2198,CHK,90309,YES,YES,NO ,4024-0071-2159-5481,63000047
102199,2199,CHK,5351,YES,NO ,NO ,3400-000000-00009,31202084
102200,2200,LN ,8135,YES,YES,YES,5169799091854330,11500010
102201,2201,CHK,857,YES,YES,YES,4146-6643-9004-5458,122101706
